# set xran [0.0:0.4952434096741833]
# plot for [ii=2:49] 'pyband.dat' u 1:ii with line lc rgb '#000' t ''
# 
    0.2174   -15.5981   -15.0846   -14.9059   -14.1982   -14.0146   -13.8691    -7.3209    -6.5398    -5.9545    -4.2595    -4.0750    -3.9513    -3.6985    -3.6135    -3.3748    -2.9454    -2.9066    -2.8716    -2.7351    -2.3947    -2.2048    -1.9894    -1.5921    -1.3992    -1.2512    -0.9749    -0.6660     1.4527     1.5323     1.6888     1.8083     1.8491     1.8795     1.9462     2.2253     2.2694     2.3498     2.6797     2.9589     4.4668     4.5730     5.1857     5.2497     5.8667     6.0831     6.7890     7.2139     8.1229
    0.2246   -15.5310   -15.0253   -14.8409   -14.1625   -13.9786   -13.8421    -7.2432    -6.4748    -5.8787    -4.4141    -4.1937    -4.0502    -3.6350    -3.5510    -3.5087    -3.0620    -3.0207    -2.9827    -2.8828    -2.3571    -2.1410    -1.9644    -1.7266    -1.4146    -1.2461    -1.0318    -0.7662     1.3983     1.4191     1.6269     1.7442     1.8194     1.8790     1.9999     2.0906     2.2412     2.3504     2.5828     3.0315     4.5580     4.6620     5.3254     5.4684     6.0041     6.2781     6.9183     7.3858     8.2104
    0.2318   -15.4529   -14.9563   -14.7651   -14.1215   -13.9362   -13.8107    -7.1544    -6.4022    -5.7930    -4.5813    -4.3214    -4.1526    -3.6439    -3.5633    -3.4806    -3.1998    -3.1502    -3.1043    -3.0445    -2.3262    -2.0704    -1.9510    -1.8844    -1.4388    -1.2476    -1.1077    -0.8768     1.2961     1.3573     1.5596     1.6481     1.8039     1.8392     1.9384     2.1121     2.1582     2.4472     2.5182     3.1096     4.6622     4.7639     5.4302     5.7562     6.1258     6.5228     7.0454     7.5689     8.2582
    0.2390   -15.3646   -14.8784   -14.6791   -14.0759   -13.8876   -13.7751    -7.0564    -6.3248    -5.6996    -4.7558    -4.4531    -4.2549    -3.7761    -3.4891    -3.4082    -3.3567    -3.2956    -3.2382    -3.2038    -2.3019    -2.0799    -1.9967    -1.9340    -1.4754    -1.2570    -1.2035    -0.9893     1.1808     1.3187     1.4888     1.5363     1.7362     1.8385     1.8432     2.1059     2.2357     2.3509     2.6536     3.1903     4.7796     4.8784     5.5476     6.0537     6.2492     6.7887     7.1795     7.7405     8.2230
    0.2462   -15.2668   -14.7921   -14.5835   -14.0261   -13.8332   -13.7353    -6.9513    -6.2459    -5.6017    -4.9325    -4.5835    -4.3543    -3.9066    -3.5416    -3.4661    -3.4176    -3.3966    -3.3288    -3.3217    -2.3014    -2.2688    -1.9376    -1.9267    -1.5273    -1.3177    -1.2741    -1.0940     1.0707     1.2825     1.4051     1.4419     1.6436     1.7940     1.8608     2.0830     2.2409     2.3662     2.8113     3.2711     4.9101     5.0055     5.6788     6.3433     6.3822     7.0517     7.3312     7.8865     8.1634
    0.2534   -15.1603   -14.6984   -14.4790   -13.9729   -13.7736   -13.6914    -6.8421    -6.1699    -5.5039    -5.1055    -4.7063    -4.4489    -4.0370    -3.7317    -3.6314    -3.5904    -3.4421    -3.3352    -3.2459    -2.5127    -2.2697    -1.9499    -1.8736    -1.5962    -1.4422    -1.2976    -1.1818     0.9680     1.2205     1.3375     1.3809     1.5637     1.7639     1.8923     2.0739     2.1543     2.4975     2.9709     3.3505     5.0535     5.1449     5.8241     6.5223     6.6083     7.2829     7.5109     7.9988     8.1274
    0.2607   -15.0461   -14.5982   -14.3666   -13.9168   -13.7101   -13.6428    -6.7329    -6.1027    -5.4172    -5.2638    -4.8147    -4.5386    -4.1729    -3.9271    -3.8014    -3.7641    -3.5513    -3.2756    -3.1762    -2.7447    -2.2664    -1.9742    -1.8537    -1.6803    -1.5652    -1.3264    -1.2407     0.8747     1.1281     1.3163     1.3337     1.5075     1.7486     1.9247     2.0338     2.1423     2.6269     3.1244     3.4289     5.2094     5.2961     5.9834     6.6760     6.8169     7.4650     7.6940     8.0643     8.1775
    0.2679   -14.9253   -14.4924   -14.2474   -13.8583   -13.6452   -13.5881    -6.6298    -6.0521    -5.4415    -5.3082    -4.9002    -4.6255    -4.3235    -4.1199    -3.9607    -3.9193    -3.6607    -3.2366    -3.1222    -2.9759    -2.2715    -2.0108    -1.8837    -1.7720    -1.6730    -1.3742    -1.2482     0.7934     1.0384     1.2926     1.3129     1.4847     1.7481     1.9317     2.0165     2.1772     2.7505     3.2621     3.5101     5.3773     5.4587     6.1568     6.8401     6.9470     7.6037     7.7925     8.0968     8.2576
    0.2751   -14.7992   -14.3823   -14.1226   -13.7976   -13.5827   -13.5247    -6.5412    -6.0274    -5.5547    -5.2612    -4.9547    -4.7175    -4.4933    -4.3013    -4.0994    -4.0418    -3.7749    -3.2483    -3.1745    -3.0931    -2.2869    -2.0605    -1.9628    -1.8566    -1.7567    -1.4396    -1.2132     0.7276     0.9640     1.2594     1.3154     1.4969     1.7618     1.9169     2.0475     2.2271     2.8654     3.3720     3.6018     5.5564     5.6320     6.3441     6.9851     7.0172     7.6947     7.7790     8.1409     8.3118
    0.2823   -14.6691   -14.2691   -13.9942   -13.7350   -13.5245   -13.4522    -6.4789    -6.0369    -5.6309    -5.2440    -4.9800    -4.8263    -4.6752    -4.4591    -4.2061    -4.1276    -3.9021    -3.4090    -3.2339    -3.0986    -2.3155    -2.1231    -2.0752    -1.9181    -1.8140    -1.5150    -1.1612     0.6814     0.9107     1.2384     1.3261     1.5350     1.7897     1.9199     2.0868     2.2850     2.9684     3.4491     3.7060     5.7457     5.8148     6.5449     6.9516     7.1946     7.6880     7.7387     8.1965     8.3778
